,ngram,age,lookup_index,child,length
21703,"('PRON', 'AUX', 'PROPN')",2.0,13486,Naima (Providence),3
21704,"('AUX', 'PROPN', 'VERB')",2.0,13486,Naima (Providence),3
21705,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13486,Naima (Providence),4
21706,"('VERB', 'NUM')",2.0,13487,Naima (Providence),2
21707,"('NUM', 'NUM')",2.0,13487,Naima (Providence),2
21708,"('VERB', 'NUM', 'NUM')",2.0,13487,Naima (Providence),3
21709,"('VERB', 'PRON')",2.0,13488,Naima (Providence),2
21710,"('PRON', 'ADP')",2.0,13488,Naima (Providence),2
21711,"('VERB', 'PRON', 'ADP')",2.0,13488,Naima (Providence),3
21712,"('VERB', 'DET')",2.0,13489,Naima (Providence),2
21713,"('DET', 'NOUN')",2.0,13489,Naima (Providence),2
21714,"('VERB', 'DET', 'NOUN')",2.0,13489,Naima (Providence),3
21715,"('PRON', 'AUX')",2.0,13490,Naima (Providence),2
21716,"('AUX', 'PROPN')",2.0,13490,Naima (Providence),2
21717,"('PROPN', 'VERB')",2.0,13490,Naima (Providence),2
21718,"('PRON', 'AUX', 'PROPN')",2.0,13490,Naima (Providence),3
21719,"('AUX', 'PROPN', 'VERB')",2.0,13490,Naima (Providence),3
21720,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13490,Naima (Providence),4
21721,"('VERB', 'DET')",2.0,13491,Naima (Providence),2
21722,"('DET', 'NOUN')",2.0,13491,Naima (Providence),2
21723,"('VERB', 'DET', 'NOUN')",2.0,13491,Naima (Providence),3
21724,"('VERB', 'DET')",2.0,13492,Naima (Providence),2
21725,"('DET', 'NOUN')",2.0,13492,Naima (Providence),2
21726,"('VERB', 'DET', 'NOUN')",2.0,13492,Naima (Providence),3
21727,"('ADV', 'ADJ')",2.0,13493,Naima (Providence),2
21728,"('ADJ', 'NOUN')",2.0,13493,Naima (Providence),2
21729,"('ADV', 'ADJ', 'NOUN')",2.0,13493,Naima (Providence),3
21730,"('VERB', 'DET')",2.0,13494,Naima (Providence),2
21731,"('DET', 'NOUN')",2.0,13494,Naima (Providence),2
21732,"('VERB', 'DET', 'NOUN')",2.0,13494,Naima (Providence),3
21733,"('VERB', 'PRON')",2.0,13495,Naima (Providence),2
21734,"('PRON', 'ADP')",2.0,13495,Naima (Providence),2
21735,"('VERB', 'PRON', 'ADP')",2.0,13495,Naima (Providence),3
21736,"('PRON', 'PRON')",2.0,13496,Naima (Providence),2
21737,"('PRON', 'AUX')",2.0,13496,Naima (Providence),2
21738,"('PRON', 'PRON', 'AUX')",2.0,13496,Naima (Providence),3
21739,"('VERB', 'PRON')",2.0,13497,Naima (Providence),2
21740,"('PRON', 'ADP')",2.0,13497,Naima (Providence),2
21741,"('VERB', 'PRON', 'ADP')",2.0,13497,Naima (Providence),3
21742,"('PRON', 'VERB')",2.0,13498,Naima (Providence),2
21743,"('VERB', 'DET')",2.0,13498,Naima (Providence),2
21744,"('DET', 'NOUN')",2.0,13498,Naima (Providence),2
21745,"('PRON', 'VERB', 'DET')",2.0,13498,Naima (Providence),3
21746,"('VERB', 'DET', 'NOUN')",2.0,13498,Naima (Providence),3
21747,"('PRON', 'VERB', 'DET', 'NOUN')",2.0,13498,Naima (Providence),4
21748,"('ADV', 'AUX')",2.0,13499,Naima (Providence),2
21749,"('AUX', 'DET')",2.0,13499,Naima (Providence),2
21750,"('DET', 'NOUN')",2.0,13499,Naima (Providence),2
21751,"('ADV', 'AUX', 'DET')",2.0,13499,Naima (Providence),3
21752,"('AUX', 'DET', 'NOUN')",2.0,13499,Naima (Providence),3
21753,"('ADV', 'AUX', 'DET', 'NOUN')",2.0,13499,Naima (Providence),4
21754,"('PRON', 'NOUN')",2.0,13500,Naima (Providence),2
21755,"('NOUN', 'VERB')",2.0,13500,Naima (Providence),2
21756,"('PRON', 'NOUN', 'VERB')",2.0,13500,Naima (Providence),3
21757,"('PRON', 'AUX')",2.0,13501,Naima (Providence),2
21758,"('AUX', 'DET')",2.0,13501,Naima (Providence),2
21759,"('DET', 'NOUN')",2.0,13501,Naima (Providence),2
21760,"('PRON', 'AUX', 'DET')",2.0,13501,Naima (Providence),3
21761,"('AUX', 'DET', 'NOUN')",2.0,13501,Naima (Providence),3
21762,"('PRON', 'AUX', 'DET', 'NOUN')",2.0,13501,Naima (Providence),4
21763,"('PRON', 'AUX')",2.0,13502,Naima (Providence),2
21764,"('AUX', 'DET')",2.0,13502,Naima (Providence),2
21765,"('DET', 'NOUN')",2.0,13502,Naima (Providence),2
21766,"('PRON', 'AUX', 'DET')",2.0,13502,Naima (Providence),3
21767,"('AUX', 'DET', 'NOUN')",2.0,13502,Naima (Providence),3
21768,"('PRON', 'AUX', 'DET', 'NOUN')",2.0,13502,Naima (Providence),4
21769,"('DET', 'ADJ')",2.0,13503,Naima (Providence),2
21770,"('ADJ', 'NOUN')",2.0,13503,Naima (Providence),2
21771,"('DET', 'ADJ', 'NOUN')",2.0,13503,Naima (Providence),3
21772,"('VERB', 'DET')",2.0,13504,Naima (Providence),2
21773,"('DET', 'NOUN')",2.0,13504,Naima (Providence),2
21774,"('VERB', 'DET', 'NOUN')",2.0,13504,Naima (Providence),3
21775,"('NOUN', 'VERB')",2.0,13505,Naima (Providence),2
21776,"('VERB', 'ADV')",2.0,13505,Naima (Providence),2
21777,"('NOUN', 'VERB', 'ADV')",2.0,13505,Naima (Providence),3
21778,"('PRON', 'PRON')",2.0,13506,Naima (Providence),2
21779,"('PRON', 'AUX')",2.0,13506,Naima (Providence),2
21780,"('PRON', 'PRON', 'AUX')",2.0,13506,Naima (Providence),3
21781,"('PRON', 'PRON')",2.0,13507,Naima (Providence),2
21782,"('PRON', 'AUX')",2.0,13507,Naima (Providence),2
21783,"('PRON', 'PRON', 'AUX')",2.0,13507,Naima (Providence),3
21784,"('VERB', 'ADP')",2.0,13508,Naima (Providence),2
21785,"('ADP', 'PROPN')",2.0,13508,Naima (Providence),2
21786,"('VERB', 'ADP', 'PROPN')",2.0,13508,Naima (Providence),3
21787,"('VERB', 'ADP')",2.0,13509,Naima (Providence),2
21788,"('ADP', 'DET')",2.0,13509,Naima (Providence),2
21789,"('VERB', 'ADP', 'DET')",2.0,13509,Naima (Providence),3
21790,"('ADV', 'NOUN')",2.0,13510,Naima (Providence),2
21791,"('NOUN', 'VERB')",2.0,13510,Naima (Providence),2
21792,"('ADV', 'NOUN', 'VERB')",2.0,13510,Naima (Providence),3
21793,"('ADV', 'AUX')",2.0,13511,Naima (Providence),2
21794,"('AUX', 'PRON')",2.0,13511,Naima (Providence),2
21795,"('ADV', 'AUX', 'PRON')",2.0,13511,Naima (Providence),3
21796,"('PRON', 'PRON')",2.0,13512,Naima (Providence),2
21797,"('PRON', 'AUX')",2.0,13512,Naima (Providence),2
21798,"('PRON', 'PRON', 'AUX')",2.0,13512,Naima (Providence),3
21799,"('ADV', 'AUX')",2.0,13513,Naima (Providence),2
21800,"('AUX', 'PRON')",2.0,13513,Naima (Providence),2
21801,"('PRON', 'VERB')",2.0,13513,Naima (Providence),2
21802,"('ADV', 'AUX', 'PRON')",2.0,13513,Naima (Providence),3
21803,"('AUX', 'PRON', 'VERB')",2.0,13513,Naima (Providence),3
21804,"('ADV', 'AUX', 'PRON', 'VERB')",2.0,13513,Naima (Providence),4
21805,"('PRON', 'PRON')",2.0,13514,Naima (Providence),2
21806,"('PRON', 'AUX')",2.0,13514,Naima (Providence),2
21807,"('PRON', 'PRON', 'AUX')",2.0,13514,Naima (Providence),3
21808,"('VERB', 'DET')",2.0,13515,Naima (Providence),2
21809,"('DET', 'NOUN')",2.0,13515,Naima (Providence),2
21810,"('VERB', 'DET', 'NOUN')",2.0,13515,Naima (Providence),3
21811,"('VERB', 'PRON')",2.0,13516,Naima (Providence),2
21812,"('PRON', 'ADV')",2.0,13516,Naima (Providence),2
21813,"('VERB', 'PRON', 'ADV')",2.0,13516,Naima (Providence),3
21814,"('PRON', 'PRON')",2.0,13517,Naima (Providence),2
21815,"('PRON', 'AUX')",2.0,13517,Naima (Providence),2
21816,"('PRON', 'PRON', 'AUX')",2.0,13517,Naima (Providence),3
21817,"('PRON', 'PRON')",2.0,13518,Naima (Providence),2
21818,"('PRON', 'AUX')",2.0,13518,Naima (Providence),2
21819,"('PRON', 'PRON', 'AUX')",2.0,13518,Naima (Providence),3
21820,"('ADV', 'AUX')",2.0,13519,Naima (Providence),2
21821,"('AUX', 'DET')",2.0,13519,Naima (Providence),2
21822,"('DET', 'ADJ')",2.0,13519,Naima (Providence),2
21823,"('ADV', 'AUX', 'DET')",2.0,13519,Naima (Providence),3
21824,"('AUX', 'DET', 'ADJ')",2.0,13519,Naima (Providence),3
21825,"('ADV', 'AUX', 'DET', 'ADJ')",2.0,13519,Naima (Providence),4
21826,"('PRON', 'VERB')",2.0,13520,Naima (Providence),2
21827,"('VERB', 'NOUN')",2.0,13520,Naima (Providence),2
21828,"('PRON', 'VERB', 'NOUN')",2.0,13520,Naima (Providence),3
21829,"('PRON', 'PRON')",2.0,13521,Naima (Providence),2
21830,"('PRON', 'AUX')",2.0,13521,Naima (Providence),2
21831,"('PRON', 'PRON', 'AUX')",2.0,13521,Naima (Providence),3
21832,"('VERB', 'DET')",2.0,13522,Naima (Providence),2
21833,"('DET', 'NOUN')",2.0,13522,Naima (Providence),2
21834,"('VERB', 'DET', 'NOUN')",2.0,13522,Naima (Providence),3
21835,"('ADV', 'PRON')",2.0,13523,Naima (Providence),2
21836,"('PRON', 'VERB')",2.0,13523,Naima (Providence),2
21837,"('ADV', 'PRON', 'VERB')",2.0,13523,Naima (Providence),3
21838,"('ADJ', 'NUM')",2.0,13524,Naima (Providence),2
21839,"('NUM', 'NOUN')",2.0,13524,Naima (Providence),2
21840,"('ADJ', 'NUM', 'NOUN')",2.0,13524,Naima (Providence),3
21841,"('PRON', 'VERB')",2.0,13525,Naima (Providence),2
21842,"('VERB', 'DET')",2.0,13525,Naima (Providence),2
21843,"('DET', 'NOUN')",2.0,13525,Naima (Providence),2
21844,"('PRON', 'VERB', 'DET')",2.0,13525,Naima (Providence),3
21845,"('VERB', 'DET', 'NOUN')",2.0,13525,Naima (Providence),3
21846,"('PRON', 'VERB', 'DET', 'NOUN')",2.0,13525,Naima (Providence),4
21847,"('VERB', 'PRON')",2.0,13526,Naima (Providence),2
21848,"('PRON', 'ADV')",2.0,13526,Naima (Providence),2
21849,"('VERB', 'PRON', 'ADV')",2.0,13526,Naima (Providence),3
21850,"('VERB', 'PRON')",2.0,13527,Naima (Providence),2
21851,"('PRON', 'ADV')",2.0,13527,Naima (Providence),2
21852,"('VERB', 'PRON', 'ADV')",2.0,13527,Naima (Providence),3
21853,"('VERB', 'DET')",2.0,13528,Naima (Providence),2
21854,"('DET', 'NOUN')",2.0,13528,Naima (Providence),2
21855,"('VERB', 'DET', 'NOUN')",2.0,13528,Naima (Providence),3
21856,"('NOUN', 'ADP')",2.0,13529,Naima (Providence),2
21857,"('ADP', 'ADV')",2.0,13529,Naima (Providence),2
21858,"('NOUN', 'ADP', 'ADV')",2.0,13529,Naima (Providence),3
21859,"('PRON', 'VERB')",2.0,13530,Naima (Providence),2
21860,"('VERB', 'DET')",2.0,13530,Naima (Providence),2
21861,"('DET', 'NOUN')",2.0,13530,Naima (Providence),2
21862,"('PRON', 'VERB', 'DET')",2.0,13530,Naima (Providence),3
21863,"('VERB', 'DET', 'NOUN')",2.0,13530,Naima (Providence),3
21864,"('PRON', 'VERB', 'DET', 'NOUN')",2.0,13530,Naima (Providence),4
21865,"('DET', 'ADJ')",2.0,13531,Naima (Providence),2
21866,"('ADJ', 'NOUN')",2.0,13531,Naima (Providence),2
21867,"('DET', 'ADJ', 'NOUN')",2.0,13531,Naima (Providence),3
21868,"('VERB', 'ADP')",2.0,13532,Naima (Providence),2
21869,"('ADP', 'PRON')",2.0,13532,Naima (Providence),2
21870,"('VERB', 'ADP', 'PRON')",2.0,13532,Naima (Providence),3
21871,"('PROPN', 'VERB')",2.0,13533,Naima (Providence),2
21872,"('VERB', 'PRON')",2.0,13533,Naima (Providence),2
21873,"('PROPN', 'VERB', 'PRON')",2.0,13533,Naima (Providence),3
21874,"('VERB', 'PRON')",2.0,13534,Naima (Providence),2
21875,"('PRON', 'ADV')",2.0,13534,Naima (Providence),2
21876,"('VERB', 'PRON', 'ADV')",2.0,13534,Naima (Providence),3
21877,"('VERB', 'DET')",2.0,13535,Naima (Providence),2
21878,"('DET', 'NOUN')",2.0,13535,Naima (Providence),2
21879,"('VERB', 'DET', 'NOUN')",2.0,13535,Naima (Providence),3
21880,"('ADV', 'AUX')",2.0,13536,Naima (Providence),2
21881,"('AUX', 'DET')",2.0,13536,Naima (Providence),2
21882,"('DET', 'NOUN')",2.0,13536,Naima (Providence),2
21883,"('ADV', 'AUX', 'DET')",2.0,13536,Naima (Providence),3
21884,"('AUX', 'DET', 'NOUN')",2.0,13536,Naima (Providence),3
21885,"('ADV', 'AUX', 'DET', 'NOUN')",2.0,13536,Naima (Providence),4
21886,"('ADV', 'AUX')",2.0,13537,Naima (Providence),2
21887,"('AUX', 'DET')",2.0,13537,Naima (Providence),2
21888,"('DET', 'NOUN')",2.0,13537,Naima (Providence),2
21889,"('ADV', 'AUX', 'DET')",2.0,13537,Naima (Providence),3
21890,"('AUX', 'DET', 'NOUN')",2.0,13537,Naima (Providence),3
21891,"('ADV', 'AUX', 'DET', 'NOUN')",2.0,13537,Naima (Providence),4
21892,"('ADV', 'NOUN')",2.0,13538,Naima (Providence),2
21893,"('NOUN', 'VERB')",2.0,13538,Naima (Providence),2
21894,"('ADV', 'NOUN', 'VERB')",2.0,13538,Naima (Providence),3
21895,"('VERB', 'DET')",2.0,13539,Naima (Providence),2
21896,"('DET', 'NOUN')",2.0,13539,Naima (Providence),2
21897,"('VERB', 'DET', 'NOUN')",2.0,13539,Naima (Providence),3
21898,"('NOUN', 'VERB')",2.0,13540,Naima (Providence),2
21899,"('VERB', 'ADV')",2.0,13540,Naima (Providence),2
21900,"('NOUN', 'VERB', 'ADV')",2.0,13540,Naima (Providence),3
21901,"('PRON', 'AUX')",2.0,13541,Naima (Providence),2
21902,"('AUX', 'PRON')",2.0,13541,Naima (Providence),2
21903,"('PRON', 'VERB')",2.0,13541,Naima (Providence),2
21904,"('PRON', 'AUX', 'PRON')",2.0,13541,Naima (Providence),3
21905,"('AUX', 'PRON', 'VERB')",2.0,13541,Naima (Providence),3
21906,"('PRON', 'AUX', 'PRON', 'VERB')",2.0,13541,Naima (Providence),4
21907,"('PRON', 'AUX')",2.0,13542,Naima (Providence),2
21908,"('AUX', 'PROPN')",2.0,13542,Naima (Providence),2
21909,"('PRON', 'AUX', 'PROPN')",2.0,13542,Naima (Providence),3
21910,"('PROPN', 'PROPN')",2.0,13543,Naima (Providence),2
21911,"('PROPN', 'PART')",2.0,13543,Naima (Providence),2
21912,"('PART', 'NOUN')",2.0,13543,Naima (Providence),2
21913,"('PROPN', 'PROPN', 'PART')",2.0,13543,Naima (Providence),3
21914,"('PROPN', 'PART', 'NOUN')",2.0,13543,Naima (Providence),3
21915,"('PROPN', 'PROPN', 'PART', 'NOUN')",2.0,13543,Naima (Providence),4
21916,"('PRON', 'AUX')",2.0,13544,Naima (Providence),2
21917,"('AUX', 'PRON')",2.0,13544,Naima (Providence),2
21918,"('PRON', 'VERB')",2.0,13544,Naima (Providence),2
21919,"('PRON', 'AUX', 'PRON')",2.0,13544,Naima (Providence),3
21920,"('AUX', 'PRON', 'VERB')",2.0,13544,Naima (Providence),3
21921,"('PRON', 'AUX', 'PRON', 'VERB')",2.0,13544,Naima (Providence),4
21922,"('PRON', 'AUX')",2.0,13545,Naima (Providence),2
21923,"('AUX', 'PRON')",2.0,13545,Naima (Providence),2
21924,"('PRON', 'VERB')",2.0,13545,Naima (Providence),2
21925,"('PRON', 'AUX', 'PRON')",2.0,13545,Naima (Providence),3
21926,"('AUX', 'PRON', 'VERB')",2.0,13545,Naima (Providence),3
21927,"('PRON', 'AUX', 'PRON', 'VERB')",2.0,13545,Naima (Providence),4
21928,"('PRON', 'AUX')",2.0,13546,Naima (Providence),2
21929,"('AUX', 'PROPN')",2.0,13546,Naima (Providence),2
21930,"('PROPN', 'VERB')",2.0,13546,Naima (Providence),2
21931,"('PRON', 'AUX', 'PROPN')",2.0,13546,Naima (Providence),3
21932,"('AUX', 'PROPN', 'VERB')",2.0,13546,Naima (Providence),3
21933,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13546,Naima (Providence),4
21934,"('PRON', 'AUX')",2.0,13547,Naima (Providence),2
21935,"('AUX', 'PRON')",2.0,13547,Naima (Providence),2
21936,"('PRON', 'VERB')",2.0,13547,Naima (Providence),2
21937,"('PRON', 'AUX', 'PRON')",2.0,13547,Naima (Providence),3
21938,"('AUX', 'PRON', 'VERB')",2.0,13547,Naima (Providence),3
21939,"('PRON', 'AUX', 'PRON', 'VERB')",2.0,13547,Naima (Providence),4
21940,"('DET', 'DET')",2.0,13548,Naima (Providence),2
21941,"('DET', 'NOUN')",2.0,13548,Naima (Providence),2
21942,"('DET', 'DET', 'NOUN')",2.0,13548,Naima (Providence),3
21943,"('PRON', 'AUX')",2.0,13549,Naima (Providence),2
21944,"('AUX', 'PRON')",2.0,13549,Naima (Providence),2
21945,"('PRON', 'VERB')",2.0,13549,Naima (Providence),2
21946,"('PRON', 'AUX', 'PRON')",2.0,13549,Naima (Providence),3
21947,"('AUX', 'PRON', 'VERB')",2.0,13549,Naima (Providence),3
21948,"('PRON', 'AUX', 'PRON', 'VERB')",2.0,13549,Naima (Providence),4
21949,"('PRON', 'AUX')",2.0,13550,Naima (Providence),2
21950,"('AUX', 'PRON')",2.0,13550,Naima (Providence),2
21951,"('PRON', 'AUX', 'PRON')",2.0,13550,Naima (Providence),3
21952,"('ADP', 'PROPN')",2.0,13551,Naima (Providence),2
21953,"('PROPN', 'PART')",2.0,13551,Naima (Providence),2
21954,"('PART', 'NOUN')",2.0,13551,Naima (Providence),2
21955,"('ADP', 'PROPN', 'PART')",2.0,13551,Naima (Providence),3
21956,"('PROPN', 'PART', 'NOUN')",2.0,13551,Naima (Providence),3
21957,"('ADP', 'PROPN', 'PART', 'NOUN')",2.0,13551,Naima (Providence),4
21958,"('ADP', 'PROPN')",2.0,13552,Naima (Providence),2
21959,"('PROPN', 'PART')",2.0,13552,Naima (Providence),2
21960,"('PART', 'NOUN')",2.0,13552,Naima (Providence),2
21961,"('ADP', 'PROPN', 'PART')",2.0,13552,Naima (Providence),3
21962,"('PROPN', 'PART', 'NOUN')",2.0,13552,Naima (Providence),3
21963,"('ADP', 'PROPN', 'PART', 'NOUN')",2.0,13552,Naima (Providence),4
21964,"('PRON', 'AUX')",2.0,13553,Naima (Providence),2
21965,"('AUX', 'PROPN')",2.0,13553,Naima (Providence),2
21966,"('PROPN', 'VERB')",2.0,13553,Naima (Providence),2
21967,"('PRON', 'AUX', 'PROPN')",2.0,13553,Naima (Providence),3
21968,"('AUX', 'PROPN', 'VERB')",2.0,13553,Naima (Providence),3
21969,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13553,Naima (Providence),4
21970,"('VERB', 'PRON')",2.0,13554,Naima (Providence),2
21971,"('PRON', 'ADP')",2.0,13554,Naima (Providence),2
21972,"('VERB', 'PRON', 'ADP')",2.0,13554,Naima (Providence),3
21973,"('PRON', 'AUX')",2.0,13555,Naima (Providence),2
21974,"('AUX', 'ADP')",2.0,13555,Naima (Providence),2
21975,"('ADP', 'ADV')",2.0,13555,Naima (Providence),2
21976,"('PRON', 'AUX', 'ADP')",2.0,13555,Naima (Providence),3
21977,"('AUX', 'ADP', 'ADV')",2.0,13555,Naima (Providence),3
21978,"('PRON', 'AUX', 'ADP', 'ADV')",2.0,13555,Naima (Providence),4
21979,"('VERB', 'PRON')",2.0,13556,Naima (Providence),2
21980,"('PRON', 'ADP')",2.0,13556,Naima (Providence),2
21981,"('VERB', 'PRON', 'ADP')",2.0,13556,Naima (Providence),3
21982,"('PROPN', 'ADP')",2.0,13557,Naima (Providence),2
21983,"('ADP', 'PROPN')",2.0,13557,Naima (Providence),2
21984,"('PROPN', 'ADP', 'PROPN')",2.0,13557,Naima (Providence),3
21985,"('VERB', 'PRON')",2.0,13558,Naima (Providence),2
21986,"('PRON', 'NOUN')",2.0,13558,Naima (Providence),2
21987,"('VERB', 'PRON', 'NOUN')",2.0,13558,Naima (Providence),3
21988,"('VERB', 'PRON')",2.0,13559,Naima (Providence),2
21989,"('PRON', 'ADP')",2.0,13559,Naima (Providence),2
21990,"('VERB', 'PRON', 'ADP')",2.0,13559,Naima (Providence),3
21991,"('PRON', 'VERB')",2.0,13560,Naima (Providence),2
21992,"('VERB', 'NOUN')",2.0,13560,Naima (Providence),2
21993,"('PRON', 'VERB', 'NOUN')",2.0,13560,Naima (Providence),3
21994,"('PRON', 'VERB')",2.0,13561,Naima (Providence),2
21995,"('VERB', 'NOUN')",2.0,13561,Naima (Providence),2
21996,"('PRON', 'VERB', 'NOUN')",2.0,13561,Naima (Providence),3
21997,"('PRON', 'AUX')",2.0,13562,Naima (Providence),2
21998,"('AUX', 'PROPN')",2.0,13562,Naima (Providence),2
21999,"('PROPN', 'VERB')",2.0,13562,Naima (Providence),2
22000,"('PRON', 'AUX', 'PROPN')",2.0,13562,Naima (Providence),3
22001,"('AUX', 'PROPN', 'VERB')",2.0,13562,Naima (Providence),3
22002,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13562,Naima (Providence),4
22003,"('PRON', 'AUX')",2.0,13563,Naima (Providence),2
22004,"('AUX', 'PROPN')",2.0,13563,Naima (Providence),2
22005,"('PROPN', 'VERB')",2.0,13563,Naima (Providence),2
22006,"('PRON', 'AUX', 'PROPN')",2.0,13563,Naima (Providence),3
22007,"('AUX', 'PROPN', 'VERB')",2.0,13563,Naima (Providence),3
22008,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13563,Naima (Providence),4
22009,"('PROPN', 'VERB')",2.0,13564,Naima (Providence),2
22010,"('VERB', 'ADV')",2.0,13564,Naima (Providence),2
22011,"('PROPN', 'VERB', 'ADV')",2.0,13564,Naima (Providence),3
22012,"('VERB', 'PRON')",2.0,13565,Naima (Providence),2
22013,"('PRON', 'ADP')",2.0,13565,Naima (Providence),2
22014,"('VERB', 'PRON', 'ADP')",2.0,13565,Naima (Providence),3
22015,"('AUX', 'AUX')",2.0,13566,Naima (Providence),2
22016,"('AUX', 'ADV')",2.0,13566,Naima (Providence),2
22017,"('AUX', 'AUX', 'ADV')",2.0,13566,Naima (Providence),3
22018,"('PROPN', 'VERB')",2.0,13567,Naima (Providence),2
22019,"('VERB', 'ADP')",2.0,13567,Naima (Providence),2
22020,"('PROPN', 'VERB', 'ADP')",2.0,13567,Naima (Providence),3
22021,"('PROPN', 'VERB')",2.0,13568,Naima (Providence),2
22022,"('VERB', 'ADV')",2.0,13568,Naima (Providence),2
22023,"('PROPN', 'VERB', 'ADV')",2.0,13568,Naima (Providence),3
22024,"('PRON', 'AUX')",2.0,13569,Naima (Providence),2
22025,"('AUX', 'PROPN')",2.0,13569,Naima (Providence),2
22026,"('PROPN', 'VERB')",2.0,13569,Naima (Providence),2
22027,"('PRON', 'AUX', 'PROPN')",2.0,13569,Naima (Providence),3
22028,"('AUX', 'PROPN', 'VERB')",2.0,13569,Naima (Providence),3
22029,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13569,Naima (Providence),4
22030,"('PRON', 'AUX')",2.0,13570,Naima (Providence),2
22031,"('AUX', 'PROPN')",2.0,13570,Naima (Providence),2
22032,"('PROPN', 'VERB')",2.0,13570,Naima (Providence),2
22033,"('PRON', 'AUX', 'PROPN')",2.0,13570,Naima (Providence),3
22034,"('AUX', 'PROPN', 'VERB')",2.0,13570,Naima (Providence),3
22035,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13570,Naima (Providence),4
22036,"('PRON', 'AUX')",2.0,13571,Naima (Providence),2
22037,"('AUX', 'PROPN')",2.0,13571,Naima (Providence),2
22038,"('PROPN', 'VERB')",2.0,13571,Naima (Providence),2
22039,"('PRON', 'AUX', 'PROPN')",2.0,13571,Naima (Providence),3
22040,"('AUX', 'PROPN', 'VERB')",2.0,13571,Naima (Providence),3
22041,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13571,Naima (Providence),4
22042,"('AUX', 'AUX')",2.0,13572,Naima (Providence),2
22043,"('AUX', 'ADV')",2.0,13572,Naima (Providence),2
22044,"('AUX', 'AUX', 'ADV')",2.0,13572,Naima (Providence),3
22045,"('AUX', 'AUX')",2.0,13573,Naima (Providence),2
22046,"('AUX', 'ADV')",2.0,13573,Naima (Providence),2
22047,"('AUX', 'AUX', 'ADV')",2.0,13573,Naima (Providence),3
22048,"('PRON', 'AUX')",2.0,13574,Naima (Providence),2
22049,"('AUX', 'PROPN')",2.0,13574,Naima (Providence),2
22050,"('PROPN', 'VERB')",2.0,13574,Naima (Providence),2
22051,"('PRON', 'AUX', 'PROPN')",2.0,13574,Naima (Providence),3
22052,"('AUX', 'PROPN', 'VERB')",2.0,13574,Naima (Providence),3
22053,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13574,Naima (Providence),4
22054,"('PROPN', 'VERB')",2.0,13575,Naima (Providence),2
22055,"('VERB', 'PRON')",2.0,13575,Naima (Providence),2
22056,"('PROPN', 'VERB', 'PRON')",2.0,13575,Naima (Providence),3
22057,"('PROPN', 'VERB')",2.0,13576,Naima (Providence),2
22058,"('VERB', 'PRON')",2.0,13576,Naima (Providence),2
22059,"('PROPN', 'VERB', 'PRON')",2.0,13576,Naima (Providence),3
22060,"('PRON', 'AUX')",2.0,13577,Naima (Providence),2
22061,"('AUX', 'PROPN')",2.0,13577,Naima (Providence),2
22062,"('PROPN', 'VERB')",2.0,13577,Naima (Providence),2
22063,"('PRON', 'AUX', 'PROPN')",2.0,13577,Naima (Providence),3
22064,"('AUX', 'PROPN', 'VERB')",2.0,13577,Naima (Providence),3
22065,"('PRON', 'AUX', 'PROPN', 'VERB')",2.0,13577,Naima (Providence),4
22066,"('VERB', 'DET')",2.0,13578,Naima (Providence),2
22067,"('DET', 'NOUN')",2.0,13578,Naima (Providence),2
22068,"('VERB', 'DET', 'NOUN')",2.0,13578,Naima (Providence),3
22069,"('ADJ', 'NOUN')",2.0,13579,Naima (Providence),2
22070,"('NOUN', 'ADV')",2.0,13579,Naima (Providence),2
22071,"('ADJ', 'NOUN', 'ADV')",2.0,13579,Naima (Providence),3
22072,"('NOUN', 'VERB')",2.0,13580,Naima (Providence),2
22073,"('VERB', 'NOUN')",2.0,13580,Naima (Providence),2
22074,"('NOUN', 'VERB', 'NOUN')",2.0,13580,Naima (Providence),3
22075,"('PROPN', 'VERB')",2.0,13581,Naima (Providence),2
22076,"('VERB', 'NOUN')",2.0,13581,Naima (Providence),2
22077,"('PROPN', 'VERB', 'NOUN')",2.0,13581,Naima (Providence),3
22078,"('PRON', 'AUX')",2.0,13582,Naima (Providence),2
22079,"('AUX', 'PROPN')",2.0,13582,Naima (Providence),2
22080,"('PROPN', 'VERB')",2.0,13582,Naima (Providence),2
